year,month,route,ridership
2025,5,7,75485
2025,5,70,193095
2025,5,71,185723
2025,5,72,316920
2025,5,73,117863
2025,5,74,268316
2025,5,75,127820
2025,5,76,239826
2025,5,77,397302
2025,5,78,159493
2025,5,79,416882
2025,5,8,442282
2025,5,80,226898
2025,5,81,250723
2025,5,81W,37462
2025,5,82,324226
2025,5,84,71036
2025,5,85,201963
2025,5,85A,15383
2025,5,86,40397
2025,5,87,178629
2025,5,88,24411
2025,5,8A,52253
2025,5,9,482057
2025,5,90,94902
2025,5,91,109442
2025,5,92,138397
2025,5,93,73228
2025,5,94,244999
2025,5,95,140507
2025,5,96,12671
2025,5,97,59299
2025,5,J14,201109
2025,5,X4,56848
2025,5,X49,112897
2025,5,X9,122087
2025,6,1,22119
2025,6,10,10586
2025,6,100,6699
2025,6,1001,26108
2025,6,103,29978
2025,6,106,14608
2025,6,108,12454
2025,6,11,25295
2025,6,111,51660
2025,6,111A,8765
2025,6,112,23447
2025,6,115,42192
2025,6,119,66421
2025,6,12,189020
2025,6,120,17452
2025,6,121,22726
2025,6,124,39435
2025,6,125,11791
2025,6,126,81782
2025,6,130,13621
2025,6,134,33582
2025,6,135,33005
2025,6,136,22319
2025,6,143,17594
2025,6,146,309902
2025,6,147,245142
2025,6,148,29107
2025,6,15,119149
2025,6,151,364428
2025,6,152,173335
2025,6,155,121101
2025,6,156,84299
2025,6,157,88956
2025,6,165,2812
2025,6,169,2302
2025,6,171,6752
2025,6,172,14664
2025,6,18,73463
2025,6,19,357
2025,6,192,9670
2025,6,2,41850
2025,6,20,289659
2025,6,201,25382
2025,6,206,3701
2025,6,21,185505
2025,6,22,375275
2025,6,24,35153
2025,6,26,57132
2025,6,28,90963
2025,6,29,244509
2025,6,3,348262
2025,6,30,48750
2025,6,31,8755
2025,6,34,85344
2025,6,35,85132
2025,6,36,308948
2025,6,37,29987
2025,6,39,30611
2025,6,4,307119
2025,6,43,19936
2025,6,44,56795
2025,6,47,202605
2025,6,48,11821
2025,6,49,352170
2025,6,49B,103819
2025,6,5,4550
2025,6,50,194900
2025,6,51,23847
2025,6,52,153900
2025,6,52A,72823
2025,6,53,358246
2025,6,53A,124386
2025,6,54,214048
2025,6,54A,11005
2025,6,54B,55548
2025,6,55,179201
2025,6,55A,3187
2025,6,55N,7717
2025,6,56,145510
2025,6,57,31525
2025,6,59,52909
2025,6,6,182600
2025,6,60,238864
2025,6,62,193214
2025,6,62H,16002
2025,6,63,275818
2025,6,63W,28316
2025,6,65,187531
2025,6,66,481448
2025,6,67,147779
2025,6,68,19124
2025,6,7,62766
2025,6,70,171587
2025,6,71,179061
2025,6,72,303697
2025,6,73,113445
2025,6,74,246970
2025,6,75,115290
2025,6,76,228297
2025,6,77,365987
2025,6,78,159611
2025,6,79,389477
2025,6,8,410066
2025,6,80,209589
2025,6,81,235080
2025,6,81W,34195
2025,6,82,274325
2025,6,84,58358
2025,6,85,176536
2025,6,85A,14418
2025,6,86,29000
2025,6,87,162543
2025,6,88,21839
2025,6,8A,48434
2025,6,9,443294
2025,6,90,89098
2025,6,91,99448
2025,6,92,125470
2025,6,93,64793
2025,6,94,218122
2025,6,95,117475
2025,6,96,13730
2025,6,97,55644
2025,6,J14,192926
2025,6,X4,47284
2025,6,X49,84990
2025,6,X9,101452
2025,7,1,22968
2025,7,10,15600
2025,7,100,7217
2025,7,1001,23803
2025,7,103,32693
2025,7,106,15482
2025,7,108,13367
2025,7,11,26169
2025,7,111,55304
2025,7,111A,8746
2025,7,112,24443
2025,7,115,41992
2025,7,119,69014
2025,7,12,192700
2025,7,120,18900
2025,7,121,24876
2025,7,124,49717
2025,7,125,12595
2025,7,126,80709
2025,7,128,82
2025,7,130,20342
2025,7,134,37241
2025,7,135,35431
2025,7,136,23380
2025,7,143,18423
2025,7,146,314982
2025,7,147,248409
2025,7,148,30152
2025,7,15,123253
2025,7,151,375468
2025,7,152,169911
2025,7,155,124120
2025,7,156,92676
2025,7,157,97962
2025,7,165,2257
2025,7,169,2352
2025,7,171,4823
2025,7,172,9950
2025,7,18,79265
2025,7,19,1039
2025,7,192,10816
2025,7,2,42941
2025,7,20,299820
2025,7,201,25537
2025,7,206,3471
2025,7,21,191208
2025,7,22,371432
2025,7,24,36443
2025,7,26,58736
2025,7,28,92996
2025,7,29,255648
2025,7,3,354590
2025,7,30,52224
2025,7,31,9473
2025,7,34,89380
2025,7,35,89005
2025,7,36,308433
2025,7,37,31762
2025,7,39,31065
2025,7,4,320292
2025,7,43,20884
2025,7,44,57061
2025,7,47,210996
2025,7,48,10974
2025,7,49,367499
2025,7,49B,103948
2025,7,5,2827
2025,7,50,190541
2025,7,51,24694
2025,7,52,157751
2025,7,52A,76088
2025,7,53,362650
2025,7,53A,130308
2025,7,54,217535
2025,7,54A,11958
2025,7,54B,56976
2025,7,55,184470
2025,7,55A,3027
2025,7,55N,8158
2025,7,56,157858
2025,7,57,33347
2025,7,59,55481
2025,7,6,176532
2025,7,60,248034
2025,7,62,204111
2025,7,62H,16437
2025,7,63,281538
2025,7,63W,27739
2025,7,65,195608
2025,7,66,500131
2025,7,67,148230
2025,7,68,19718
2025,7,7,64942
2025,7,70,177756
2025,7,71,185952
2025,7,72,317971
2025,7,73,115069
2025,7,74,248983
2025,7,75,116154
2025,7,76,236365
2025,7,77,367876
2025,7,78,165093
2025,7,79,400722
2025,7,8,421270
2025,7,80,217410
2025,7,81,243703
2025,7,81W,36054
2025,7,82,290049
2025,7,84,59702
2025,7,85,180512
2025,7,85A,15022
2025,7,86,27887
2025,7,87,167041
2025,7,88,23235
2025,7,8A,50190
2025,7,9,455235
2025,7,90,92056
2025,7,91,101613
2025,7,92,128826
2025,7,93,65934
2025,7,94,222368
2025,7,95,123070
2025,7,96,13789
2025,7,97,57427
2025,7,J14,189863
2025,7,N5,1848
2025,7,X4,46653
2025,7,X49,74876
2025,7,X9,102878
2025,8,1,22813
2025,8,10,14574
2025,8,100,7481
2025,8,1001,31398
2025,8,103,35323
2025,8,106,16308
2025,8,108,14474
2025,8,11,26834
2025,8,111,60077
2025,8,111A,9386
2025,8,112,26892
2025,8,115,45588
2025,8,119,75402
2025,8,12,208419
2025,8,120,16934
2025,8,121,22349
2025,8,124,45532
2025,8,125,11017
2025,8,126,86106
2025,8,128,497
2025,8,130,19939
2025,8,134,34476
2025,8,135,33535
2025,8,136,22594
2025,8,143,17836
2025,8,146,321987
2025,8,147,252866
2025,8,148,29012
2025,8,15,127974
2025,8,151,375591
2025,8,152,189955
2025,8,155,125948
2025,8,156,84751
2025,8,157,102690
2025,8,165,2619
2025,8,169,2675
2025,8,171,6623
2025,8,172,13746
2025,8,18,84212
2025,8,19,1076
2025,8,192,9352
2025,8,2,40694
2025,8,20,318301
2025,8,201,25564
2025,8,206,6492
2025,8,21,202348
2025,8,22,384242
2025,8,24,38574
2025,8,26,60870
2025,8,28,98239
2025,8,29,263396
2025,8,3,375312
2025,8,30,56578
2025,8,31,9287
2025,8,34,96606
2025,8,35,92170
2025,8,36,298767
2025,8,37,31105
2025,8,39,32778
2025,8,4,344584
2025,8,43,21964
2025,8,44,62006
2025,8,47,233709
2025,8,48,13216
2025,8,49,395130
2025,8,49B,103608
2025,8,5,1505
2025,8,50,212173
2025,8,51,27071
2025,8,52,171922
2025,8,52A,80515
2025,8,53,420160
2025,8,53A,112763
2025,8,54,229178
2025,8,54A,11973
2025,8,54B,61694
2025,8,55,198716
2025,8,55A,2870
2025,8,55N,8721
2025,8,56,163427
2025,8,57,35128
2025,8,59,60134
2025,8,6,188456
2025,8,60,273586
2025,8,62,214207
2025,8,62H,17823
2025,8,63,307504
2025,8,63W,29970
2025,8,65,200689
2025,8,66,519098
2025,8,67,161166
2025,8,68,22687
2025,8,7,71523
2025,8,70,184357
2025,8,71,198483
2025,8,72,331562
2025,8,73,122442
2025,8,74,267641
2025,8,75,128473
2025,8,76,245736
2025,8,77,386755
2025,8,78,170424
2025,8,79,429296
2025,8,8,402854
2025,8,80,225873
2025,8,81,248435
2025,8,81W,36857
2025,8,82,309842
2025,8,84,62510
2025,8,85,189338
2025,8,85A,15339
2025,8,86,34038
2025,8,87,181461
2025,8,88,24107
2025,8,8A,53431
2025,8,9,491895
2025,8,90,95826
2025,8,91,106685
2025,8,92,135139
2025,8,93,72058
2025,8,94,242312
2025,8,95,133365
2025,8,96,14030
2025,8,97,59634
2025,8,J14,205321
2025,8,N5,3474
2025,8,X4,48751
2025,8,X49,85503
2025,8,X9,108396
2025,9,1,26234
2025,9,10,528
2025,9,100,8566
2025,9,1001,39410
2025,9,103,37619
2025,9,106,19365
2025,9,108,12839
2025,9,11,27932
2025,9,111,54703
2025,9,111A,9302
2025,9,112,30749
2025,9,115,53089
2025,9,119,70320
2025,9,12,224494
2025,9,120,17472
2025,9,121,23297
2025,9,124,29929
2025,9,125,11202
2025,9,126,102450
2025,9,128,398
2025,9,130,866
2025,9,134,38984
2025,9,135,36229
2025,9,136,25482
2025,9,143,20053
2025,9,146,298171
2025,9,147,252990
2025,9,148,30317
2025,9,15,131855
2025,9,151,342822
2025,9,152,210465
2025,9,155,133154
2025,9,156,85017
2025,9,157,139259
2025,9,165,3454
2025,9,169,3036
2025,9,171,18341
2025,9,172,38229
2025,9,18,89641
2025,9,19,1882
2025,9,192,9695
2025,9,2,43920
2025,9,20,325309
2025,9,201,27002
2025,9,206,9933
2025,9,21,203977
2025,9,22,377631
2025,9,24,44815
2025,9,26,61964
2025,9,28,101800
2025,9,29,235004
2025,9,3,374918
2025,9,30,60889
2025,9,31,12813
2025,9,34,91419
2025,9,35,92621
2025,9,36,288997
2025,9,37,31882
2025,9,39,35969
2025,9,4,354161
2025,9,43,21484
2025,9,44,66888
2025,9,47,232455
2025,9,48,18131
2025,9,49,401311
2025,9,49B,108874
2025,9,5,1338
2025,9,50,235138
2025,9,51,28169
2025,9,52,173044
2025,9,52A,81854
2025,9,53,463405
2025,9,53A,99074
2025,9,54,230410
2025,9,54A,12650
2025,9,54B,57093
2025,9,55,210893
2025,9,55A,3501
2025,9,55N,10254
2025,9,56,167290
2025,9,57,41513
2025,9,59,60235
2025,9,6,191109
2025,9,60,308056
2025,9,62,218391
2025,9,62H,17405
2025,9,63,312036
2025,9,63W,31962
2025,9,65,187008
2025,9,66,499853
2025,9,67,163566
2025,9,68,25907
2025,9,7,106110
2025,9,70,189876
2025,9,71,191508
2025,9,72,315795
2025,9,73,121833
2025,9,74,275166
2025,9,75,133150
2025,9,76,236962
2025,9,77,406325
2025,9,78,169856
2025,9,79,433327
2025,9,8,446184
2025,9,80,232092
2025,9,81,246723
2025,9,81W,39268
2025,9,82,345487
2025,9,84,75425
2025,9,85,199972
2025,9,85A,16279
2025,9,86,51580
2025,9,87,187987
2025,9,88,25734
2025,9,8A,55285
2025,9,9,486987
2025,9,90,96365
2025,9,91,113691
2025,9,92,145008
2025,9,93,78324
2025,9,94,254453
2025,9,95,158202
2025,9,96,15438
2025,9,97,60663
2025,9,J14,204740
2025,9,N5,3382
2025,9,X4,59994
2025,9,X49,100830
2025,9,X9,127256
2025,10,1,27157
2025,10,10,96
2025,10,100,9036
2025,10,1001,34473
2025,10,103,38991
2025,10,106,19121
2025,10,108,13231
2025,10,11,29463
2025,10,111,55201
2025,10,111A,10018
2025,10,112,30239
2025,10,115,52834
2025,10,119,71235
2025,10,12,237528
2025,10,120,19665
2025,10,121,25304
2025,10,124,29629
2025,10,125,10920
2025,10,126,101572
2025,10,128,1
2025,10,130,172
2025,10,134,40832
2025,10,135,41240
2025,10,136,26550
2025,10,143,23213
2025,10,146,308435
2025,10,147,264628
2025,10,148,34650
2025,10,15,135389
2025,10,151,358624
2025,10,152,213594
2025,10,155,141822
2025,10,156,95134
2025,10,157,149984
2025,10,165,4007
2025,10,169,3209
2025,10,171,19607
2025,10,172,40076
2025,10,18,96567
2025,10,19,3542
2025,10,192,11534
2025,10,2,48256
2025,10,20,346023
2025,10,201,33339
2025,10,206,11169
2025,10,21,210734
2025,10,22,403466
2025,10,24,45874
2025,10,26,66680
2025,10,28,103017
2025,10,29,232684
2025,10,3,402756
2025,10,30,61330
2025,10,31,13392
2025,10,34,94253
2025,10,35,95293
2025,10,36,313115
2025,10,37,36017
2025,10,39,35726
2025,10,4,364022
2025,10,43,22171
2025,10,44,70279
2025,10,47,234691
2025,10,48,18388
2025,10,49,405557
2025,10,49B,105910
2025,10,5,1250
2025,10,50,251401
2025,10,51,27232
2025,10,52,172661
2025,10,52A,80647
2025,10,53,465412
2025,10,53A,99908
2025,10,54,232074
2025,10,54A,12694
2025,10,54B,56930
2025,10,55,216158
2025,10,55A,3469
2025,10,55N,10923
2025,10,56,174391
2025,10,57,42614
2025,10,59,62609
2025,10,6,189261
2025,10,60,331619
2025,10,62,217825
2025,10,62H,18051
2025,10,63,319033
2025,10,63W,33866
2025,10,65,193423
2025,10,66,464476
2025,10,67,164120
2025,10,68,27147
2025,10,7,117789
2025,10,70,186832
2025,10,71,194334
2025,10,72,322834
2025,10,73,121458
2025,10,74,281457
2025,10,75,136120
2025,10,76,246555
2025,10,77,419670
2025,10,78,173950
2025,10,79,438437
2025,10,8,448215
2025,10,80,237682
2025,10,81,252548
2025,10,81W,40472
2025,10,82,357761
2025,10,84,81489
2025,10,85,205975
2025,10,85A,17358
2025,10,86,53421
2025,10,87,190976
2025,10,88,27049
2025,10,8A,53840
2025,10,9,487978
2025,10,90,99640
2025,10,91,114970
2025,10,92,148410
2025,10,93,84628
2025,10,94,253530
2025,10,95,158419
2025,10,96,16393
2025,10,97,64356
2025,10,J14,212990
2025,10,N5,3315
2025,10,X4,65140
2025,10,X49,104869
2025,10,X9,133572
2025,11,1,21397
2025,11,100,6681
2025,11,1001,34984
2025,11,103,30766
2025,11,106,15296
2025,11,108,10353
2025,11,11,23497
2025,11,111,47193
2025,11,111A,8108
2025,11,112,23491
2025,11,115,41867
2025,11,119,59921
2025,11,12,200295
2025,11,120,16024
2025,11,121,19882
2025,11,124,23896
2025,11,125,8627
2025,11,126,83683
2025,11,128,717
2025,11,134,30850
2025,11,135,30291
2025,11,136,20436
2025,11,143,17596
2025,11,146,257600
2025,11,147,230901
2025,11,148,26236
2025,11,15,111011
2025,11,151,308853
2025,11,152,171722
2025,11,155,118511
2025,11,156,73791
2025,11,157,113005
2025,11,165,2785
2025,11,169,2371
2025,11,171,13129
2025,11,172,27669
2025,11,18,81972
2025,11,19,3414
2025,11,192,8995
2025,11,2,34869
2025,11,20,290158
2025,11,201,26939
2025,11,206,8203
2025,11,21,178189
2025,11,22,351490
2025,11,24,31385
2025,11,26,50974
2025,11,28,83453
2025,11,29,198369
2025,11,3,326261
2025,11,30,48301
2025,11,31,10178
2025,11,34,79808
2025,11,35,79800
2025,11,36,278240
2025,11,37,28766
2025,11,39,28477
2025,11,4,310908
2025,11,43,17857
2025,11,44,55624
2025,11,47,201202
2025,11,48,12491
2025,11,49,342974
2025,11,49B,85497
2025,11,5,1198
2025,11,50,204965
2025,11,51,22550
2025,11,52,145465
2025,11,52A,67467
2025,11,53,399081
2025,11,53A,78304
2025,11,54,196061
2025,11,54A,9549
2025,11,54B,47313
2025,11,55,178187
2025,11,55A,2563
2025,11,55N,8483
2025,11,56,146796
2025,11,57,33218
2025,11,59,49972
2025,11,6,164152
2025,11,60,273928
2025,11,62,178279
2025,11,62H,14743
2025,11,63,266090
2025,11,63W,26133
2025,11,65,156822
2025,11,66,398576
2025,11,67,136577
2025,11,68,21463
2025,11,7,86335
2025,11,70,157835
2025,11,71,163833
2025,11,72,268568
2025,11,73,99530
2025,11,74,234346
2025,11,75,113216
2025,11,76,209510
2025,11,77,357781
2025,11,78,146696
2025,11,79,375435
2025,11,8,366255
2025,11,80,199111
2025,11,81,220234
2025,11,81W,34052
2025,11,82,303788
2025,11,84,65892
2025,11,85,173249
2025,11,85A,13351
2025,11,86,38156
2025,11,87,159560
2025,11,88,21772
2025,11,8A,45663
2025,11,9,420118
2025,11,90,86190
2025,11,91,94733
2025,11,92,125216
2025,11,93,66758
2025,11,94,208492
2025,11,95,129855
2025,11,96,12817
2025,11,97,54352
2025,11,J14,178682
2025,11,N5,2902
2025,11,X4,48090
2025,11,X49,77398
2025,11,X9,99414
