year,month,route,ridership,city
2025,2,90,2624,Chicago
2025,2,91,3255,Chicago
2025,2,92,4175,Chicago
2025,2,93,2668,Chicago
2025,2,94,7311,Chicago
2025,2,95,3835,Chicago
2025,2,96,632,Chicago
2025,2,97,1766,Chicago
2025,2,J14,5506,Chicago
2025,2,X4,2392,Chicago
2025,2,X49,4858,Chicago
2025,2,X9,5169,Chicago
2025,3,1,1093,Chicago
2025,3,100,355,Chicago
2025,3,1001,976,Chicago
2025,3,103,1060,Chicago
2025,3,106,513,Chicago
2025,3,108,546,Chicago
2025,3,11,944,Chicago
2025,3,111,1625,Chicago
2025,3,111A,258,Chicago
2025,3,112,840,Chicago
2025,3,115,1507,Chicago
2025,3,119,2035,Chicago
2025,3,12,6958,Chicago
2025,3,120,555,Chicago
2025,3,121,700,Chicago
2025,3,124,889,Chicago
2025,3,125,645,Chicago
2025,3,126,3099,Chicago
2025,3,134,1865,Chicago
2025,3,135,1735,Chicago
2025,3,136,1116,Chicago
2025,3,143,947,Chicago
2025,3,146,9579,Chicago
2025,3,147,8426,Chicago
2025,3,148,1558,Chicago
2025,3,15,3794,Chicago
2025,3,151,11177,Chicago
2025,3,152,6029,Chicago
2025,3,155,4440,Chicago
2025,3,156,3865,Chicago
2025,3,157,5240,Chicago
2025,3,165,161,Chicago
2025,3,169,91,Chicago
2025,3,171,505,Chicago
2025,3,172,892,Chicago
2025,3,18,2558,Chicago
2025,3,19,135,Chicago
2025,3,192,448,Chicago
2025,3,2,1855,Chicago
2025,3,20,9735,Chicago
2025,3,201,1186,Chicago
2025,3,206,416,Chicago
2025,3,21,6338,Chicago
2025,3,22,12938,Chicago
2025,3,24,1840,Chicago
2025,3,26,2583,Chicago
2025,3,28,2872,Chicago
2025,3,29,7372,Chicago
2025,3,3,11681,Chicago
2025,3,30,1660,Chicago
2025,3,31,677,Chicago
2025,3,34,2538,Chicago
2025,3,35,2904,Chicago
2025,3,36,11184,Chicago
2025,3,37,1532,Chicago
2025,3,39,1013,Chicago
2025,3,4,10172,Chicago
2025,3,43,649,Chicago
2025,3,44,1935,Chicago
2025,3,47,6251,Chicago
2025,3,48,712,Chicago
2025,3,49,11327,Chicago
2025,3,49B,3586,Chicago
2025,3,5,136,Chicago
2025,3,50,7300,Chicago
2025,3,51,864,Chicago
2025,3,52,5316,Chicago
2025,3,52A,2358,Chicago
2025,3,53,12011,Chicago
2025,3,53A,4283,Chicago
2025,3,54,6661,Chicago
2025,3,54A,505,Chicago
2025,3,54B,1742,Chicago
2025,3,55,5771,Chicago
2025,3,55A,136,Chicago
2025,3,55N,345,Chicago
2025,3,56,5523,Chicago
2025,3,57,1175,Chicago
2025,3,59,2193,Chicago
2025,3,6,5633,Chicago
2025,3,60,8364,Chicago
2025,3,62,6687,Chicago
2025,3,62H,637,Chicago
2025,3,63,8915,Chicago
2025,3,63W,896,Chicago
2025,3,65,5666,Chicago
2025,3,66,15329,Chicago
2025,3,67,4858,Chicago
2025,3,68,706,Chicago
2025,3,7,4398,Chicago
2025,3,70,5734,Chicago
2025,3,71,5737,Chicago
2025,3,72,9400,Chicago
2025,3,73,3549,Chicago
2025,3,74,8285,Chicago
2025,3,75,3842,Chicago
2025,3,76,7541,Chicago
2025,3,77,12291,Chicago
2025,3,78,5029,Chicago
2025,3,79,12902,Chicago
2025,3,8,14926,Chicago
2025,3,80,6763,Chicago
2025,3,81,8152,Chicago
2025,3,81W,1128,Chicago
2025,3,82,10220,Chicago
2025,3,84,2266,Chicago
2025,3,85,6090,Chicago
2025,3,85A,534,Chicago
2025,3,86,1787,Chicago
2025,3,87,5386,Chicago
2025,3,88,723,Chicago
2025,3,8A,1562,Chicago
2025,3,9,14495,Chicago
2025,3,90,2883,Chicago
2025,3,91,3348,Chicago
2025,3,92,4202,Chicago
2025,3,93,2758,Chicago
2025,3,94,7512,Chicago
2025,3,95,3839,Chicago
2025,3,96,672,Chicago
2025,3,97,1867,Chicago
2025,3,J14,5612,Chicago
2025,3,X4,2486,Chicago
2025,3,X49,4944,Chicago
2025,3,X9,5205,Chicago
2025,4,1,1148,Chicago
2025,4,100,365,Chicago
2025,4,1001,1003,Chicago
2025,4,103,1178,Chicago
2025,4,106,575,Chicago
2025,4,108,530,Chicago
2025,4,11,1001,Chicago
2025,4,111,1744,Chicago
2025,4,111A,280,Chicago
2025,4,112,897,Chicago
2025,4,115,1674,Chicago
2025,4,119,2041,Chicago
2025,4,12,7506,Chicago
2025,4,120,787,Chicago
2025,4,121,994,Chicago
2025,4,124,874,Chicago
2025,4,125,668,Chicago
2025,4,126,3374,Chicago
2025,4,134,1855,Chicago
2025,4,135,1766,Chicago
2025,4,136,1165,Chicago
2025,4,143,951,Chicago
2025,4,146,10274,Chicago
2025,4,147,8911,Chicago
2025,4,148,1599,Chicago
2025,4,15,4050,Chicago
2025,4,151,11824,Chicago
2025,4,152,6869,Chicago
2025,4,155,4626,Chicago
2025,4,156,4117,Chicago
2025,4,157,5709,Chicago
2025,4,165,184,Chicago
2025,4,169,102,Chicago
2025,4,171,590,Chicago
2025,4,172,1072,Chicago
2025,4,18,2737,Chicago
2025,4,19,126,Chicago
2025,4,192,455,Chicago
2025,4,2,2027,Chicago
2025,4,20,10287,Chicago
2025,4,201,1233,Chicago
2025,4,206,458,Chicago
2025,4,21,6792,Chicago
2025,4,22,13324,Chicago
2025,4,24,1920,Chicago
2025,4,26,2694,Chicago
2025,4,28,3171,Chicago
2025,4,29,7948,Chicago
2025,4,3,12637,Chicago
2025,4,30,1792,Chicago
2025,4,31,737,Chicago
2025,4,34,2874,Chicago
2025,4,35,3052,Chicago
2025,4,36,11170,Chicago
2025,4,37,1508,Chicago
2025,4,39,1128,Chicago
2025,4,4,10870,Chicago
2025,4,43,722,Chicago
2025,4,44,2128,Chicago
2025,4,47,7042,Chicago
2025,4,48,760,Chicago
2025,4,49,12012,Chicago
2025,4,49B,3787,Chicago
2025,4,5,136,Chicago
2025,4,50,7568,Chicago
2025,4,51,918,Chicago
2025,4,52,5764,Chicago
2025,4,52A,2603,Chicago
2025,4,53,12930,Chicago
2025,4,53A,4834,Chicago
2025,4,54,7371,Chicago
2025,4,54A,544,Chicago
2025,4,54B,1919,Chicago
2025,4,55,6270,Chicago
2025,4,55A,142,Chicago
2025,4,55N,374,Chicago
2025,4,56,5666,Chicago
2025,4,57,1273,Chicago
2025,4,59,2282,Chicago
2025,4,6,6266,Chicago
2025,4,60,9816,Chicago
2025,4,62,7146,Chicago
2025,4,62H,651,Chicago
2025,4,63,9666,Chicago
2025,4,63W,1010,Chicago
2025,4,65,6026,Chicago
2025,4,66,16462,Chicago
2025,4,67,5193,Chicago
2025,4,68,767,Chicago
2025,4,7,4784,Chicago
2025,4,70,6264,Chicago
2025,4,71,6001,Chicago
2025,4,72,10171,Chicago
2025,4,73,3874,Chicago
2025,4,74,8841,Chicago
2025,4,75,4091,Chicago
2025,4,76,7845,Chicago
2025,4,77,12954,Chicago
2025,4,78,5378,Chicago
2025,4,79,13687,Chicago
2025,4,8,15979,Chicago
2025,4,80,7306,Chicago
2025,4,81,8508,Chicago
2025,4,81W,1218,Chicago
2025,4,82,10971,Chicago
2025,4,84,2559,Chicago
2025,4,85,6573,Chicago
2025,4,85A,595,Chicago
2025,4,86,2034,Chicago
2025,4,87,5765,Chicago
2025,4,88,822,Chicago
2025,4,8A,1706,Chicago
2025,4,9,15162,Chicago
2025,4,90,3091,Chicago
2025,4,91,3608,Chicago
2025,4,92,4606,Chicago
2025,4,93,2987,Chicago
2025,4,94,8009,Chicago
2025,4,95,4373,Chicago
2025,4,96,633,Chicago
2025,4,97,1960,Chicago
2025,4,J14,6395,Chicago
2025,4,X4,2672,Chicago
2025,4,X49,5248,Chicago
2025,4,X9,5455,Chicago
2025,5,1,1134,Chicago
2025,5,10,112,Chicago
2025,5,100,369,Chicago
2025,5,1001,1116,Chicago
2025,5,103,1165,Chicago
2025,5,106,522,Chicago
2025,5,108,518,Chicago
2025,5,11,953,Chicago
2025,5,111,1699,Chicago
2025,5,111A,287,Chicago
2025,5,112,926,Chicago
2025,5,115,1673,Chicago
2025,5,119,2156,Chicago
2025,5,12,7074,Chicago
2025,5,120,804,Chicago
2025,5,121,1032,Chicago
2025,5,124,987,Chicago
2025,5,125,586,Chicago
2025,5,126,3072,Chicago
2025,5,130,158,Chicago
2025,5,134,1604,Chicago
2025,5,135,1608,Chicago
2025,5,136,1083,Chicago
2025,5,143,902,Chicago
2025,5,146,10409,Chicago
2025,5,147,8287,Chicago
2025,5,148,1544,Chicago
2025,5,15,4163,Chicago
2025,5,151,11696,Chicago
2025,5,152,6695,Chicago
2025,5,155,4283,Chicago
2025,5,156,4095,Chicago
2025,5,157,4448,Chicago
2025,5,165,190,Chicago
2025,5,169,101,Chicago
2025,5,171,658,Chicago
2025,5,172,1159,Chicago
2025,5,18,2594,Chicago
2025,5,19,66,Chicago
2025,5,192,470,Chicago
2025,5,2,2072,Chicago
2025,5,20,9914,Chicago
2025,5,201,1157,Chicago
2025,5,206,400,Chicago
2025,5,21,6672,Chicago
2025,5,22,12953,Chicago
2025,5,24,1949,Chicago
2025,5,26,2763,Chicago
2025,5,28,3155,Chicago
2025,5,29,7823,Chicago
2025,5,3,12326,Chicago
2025,5,30,1798,Chicago
2025,5,31,554,Chicago
2025,5,34,2841,Chicago
2025,5,35,3003,Chicago
2025,5,36,10781,Chicago
2025,5,37,1502,Chicago
2025,5,39,1098,Chicago
2025,5,4,10617,Chicago
2025,5,43,693,Chicago
2025,5,44,2126,Chicago
2025,5,47,7336,Chicago
2025,5,48,822,Chicago
2025,5,49,12152,Chicago
2025,5,49B,3748,Chicago
2025,5,5,149,Chicago
2025,5,50,7165,Chicago
2025,5,51,910,Chicago
2025,5,52,5698,Chicago
2025,5,52A,2563,Chicago
2025,5,53,12702,Chicago
2025,5,53A,4669,Chicago
2025,5,54,7455,Chicago
2025,5,54A,558,Chicago
2025,5,54B,1915,Chicago
2025,5,55,6313,Chicago
2025,5,55A,154,Chicago
2025,5,55N,374,Chicago
2025,5,56,5229,Chicago
2025,5,57,1280,Chicago
2025,5,59,2350,Chicago
2025,5,6,6247,Chicago
2025,5,60,8536,Chicago
2025,5,62,7032,Chicago
2025,5,62H,663,Chicago
2025,5,63,9647,Chicago
2025,5,63W,989,Chicago
2025,5,65,5978,Chicago
2025,5,66,16245,Chicago
2025,5,67,5352,Chicago
2025,5,68,770,Chicago
2025,5,7,3595,Chicago
2025,5,70,6229,Chicago
2025,5,71,5991,Chicago
2025,5,72,10223,Chicago
2025,5,73,3802,Chicago
2025,5,74,8655,Chicago
2025,5,75,4123,Chicago
2025,5,76,7736,Chicago
2025,5,77,12816,Chicago
2025,5,78,5145,Chicago
2025,5,79,13448,Chicago
2025,5,8,14267,Chicago
2025,5,80,7319,Chicago
2025,5,81,8088,Chicago
2025,5,81W,1208,Chicago
2025,5,82,10459,Chicago
2025,5,84,2291,Chicago
2025,5,85,6515,Chicago
2025,5,85A,592,Chicago
2025,5,86,1924,Chicago
2025,5,87,5762,Chicago
2025,5,88,787,Chicago
2025,5,8A,1686,Chicago
2025,5,9,15550,Chicago
2025,5,90,3061,Chicago
2025,5,91,3530,Chicago
2025,5,92,4464,Chicago
2025,5,93,2816,Chicago
2025,5,94,7903,Chicago
2025,5,95,4532,Chicago
2025,5,96,603,Chicago
2025,5,97,1913,Chicago
2025,5,J14,6487,Chicago
2025,5,X4,2707,Chicago
2025,5,X49,5376,Chicago
2025,5,X9,5814,Chicago
2025,6,1,1053,Chicago
2025,6,10,353,Chicago
2025,6,100,319,Chicago
2025,6,1001,870,Chicago
2025,6,103,999,Chicago
2025,6,106,487,Chicago
2025,6,108,593,Chicago
2025,6,11,843,Chicago
2025,6,111,1722,Chicago
2025,6,111A,292,Chicago
2025,6,112,782,Chicago
2025,6,115,1406,Chicago
2025,6,119,2214,Chicago
2025,6,12,6301,Chicago
2025,6,120,831,Chicago
2025,6,121,1082,Chicago
2025,6,124,1314,Chicago
2025,6,125,561,Chicago
2025,6,126,2726,Chicago
2025,6,130,454,Chicago
2025,6,134,1599,Chicago
2025,6,135,1572,Chicago
2025,6,136,1063,Chicago
2025,6,143,838,Chicago
2025,6,146,10330,Chicago
2025,6,147,8171,Chicago
2025,6,148,1386,Chicago
2025,6,15,3972,Chicago
2025,6,151,12148,Chicago
2025,6,152,5778,Chicago
2025,6,155,4037,Chicago
2025,6,156,4014,Chicago
2025,6,157,4236,Chicago
2025,6,165,134,Chicago
2025,6,169,92,Chicago
2025,6,171,270,Chicago
2025,6,172,489,Chicago
2025,6,18,2449,Chicago
2025,6,19,89,Chicago
2025,6,192,460,Chicago
2025,6,2,1993,Chicago
2025,6,20,9655,Chicago
2025,6,201,1015,Chicago
2025,6,206,176,Chicago
2025,6,21,6184,Chicago
2025,6,22,12509,Chicago
2025,6,24,1674,Chicago
2025,6,26,2721,Chicago
2025,6,28,3032,Chicago
2025,6,29,8150,Chicago
2025,6,3,11609,Chicago
2025,6,30,1625,Chicago
2025,6,31,417,Chicago
2025,6,34,2845,Chicago
2025,6,35,2838,Chicago
2025,6,36,10298,Chicago
2025,6,37,1428,Chicago
2025,6,39,1020,Chicago
2025,6,4,10237,Chicago
2025,6,43,665,Chicago
2025,6,44,1893,Chicago
2025,6,47,6754,Chicago
2025,6,48,563,Chicago
2025,6,49,11739,Chicago
2025,6,49B,3461,Chicago
2025,6,5,152,Chicago
2025,6,50,6497,Chicago
2025,6,51,795,Chicago
2025,6,52,5130,Chicago
2025,6,52A,2427,Chicago
2025,6,53,11942,Chicago
2025,6,53A,4146,Chicago
2025,6,54,7135,Chicago
2025,6,54A,524,Chicago
2025,6,54B,1852,Chicago
2025,6,55,5973,Chicago
2025,6,55A,152,Chicago
2025,6,55N,309,Chicago
2025,6,56,4850,Chicago
2025,6,57,1051,Chicago
2025,6,59,2116,Chicago
2025,6,6,6087,Chicago
2025,6,60,7962,Chicago
2025,6,62,6440,Chicago
2025,6,62H,640,Chicago
2025,6,63,9194,Chicago
2025,6,63W,944,Chicago
2025,6,65,6251,Chicago
2025,6,66,16048,Chicago
2025,6,67,4926,Chicago
2025,6,68,637,Chicago
2025,6,7,2989,Chicago
2025,6,70,5720,Chicago
2025,6,71,5969,Chicago
2025,6,72,10123,Chicago
2025,6,73,3782,Chicago
2025,6,74,8232,Chicago
2025,6,75,3843,Chicago
2025,6,76,7610,Chicago
2025,6,77,12200,Chicago
2025,6,78,5320,Chicago
2025,6,79,12983,Chicago
2025,6,8,13669,Chicago
2025,6,80,6986,Chicago
2025,6,81,7836,Chicago
2025,6,81W,1140,Chicago
2025,6,82,9144,Chicago
2025,6,84,1945,Chicago
2025,6,85,5885,Chicago
2025,6,85A,577,Chicago
2025,6,86,1381,Chicago
2025,6,87,5418,Chicago
2025,6,88,728,Chicago
2025,6,8A,1614,Chicago
2025,6,9,14776,Chicago
2025,6,90,2970,Chicago
2025,6,91,3315,Chicago
2025,6,92,4182,Chicago
2025,6,93,2592,Chicago
2025,6,94,7271,Chicago
2025,6,95,3916,Chicago
2025,6,96,654,Chicago
2025,6,97,1855,Chicago
2025,6,J14,6431,Chicago
2025,6,X4,2252,Chicago
2025,6,X49,4047,Chicago
2025,6,X9,4831,Chicago
2025,7,1,1044,Chicago
2025,7,10,503,Chicago
2025,7,100,328,Chicago
2025,7,1001,768,Chicago
2025,7,103,1055,Chicago
2025,7,106,499,Chicago
2025,7,108,608,Chicago
2025,7,11,844,Chicago
2025,7,111,1784,Chicago
2025,7,111A,282,Chicago
2025,7,112,788,Chicago
2025,7,115,1355,Chicago
2025,7,119,2226,Chicago
2025,7,12,6216,Chicago
2025,7,120,859,Chicago
2025,7,121,1131,Chicago
2025,7,124,1604,Chicago
2025,7,125,572,Chicago
2025,7,126,2604,Chicago
2025,7,128,82,Chicago
2025,7,130,656,Chicago
2025,7,134,1693,Chicago
2025,7,135,1610,Chicago
2025,7,136,1063,Chicago
2025,7,143,837,Chicago
2025,7,146,10161,Chicago
2025,7,147,8013,Chicago
2025,7,148,1371,Chicago
2025,7,15,3976,Chicago
2025,7,151,12112,Chicago
2025,7,152,5481,Chicago
2025,7,155,4004,Chicago
2025,7,156,4213,Chicago
2025,7,157,4453,Chicago
2025,7,165,103,Chicago
2025,7,169,90,Chicago
2025,7,171,186,Chicago
2025,7,172,321,Chicago
2025,7,18,2557,Chicago
2025,7,19,80,Chicago
2025,7,192,492,Chicago
2025,7,2,1952,Chicago
2025,7,20,9672,Chicago
2025,7,201,982,Chicago
2025,7,206,158,Chicago
2025,7,21,6168,Chicago
2025,7,22,11982,Chicago
2025,7,24,1656,Chicago
2025,7,26,2670,Chicago
2025,7,28,3000,Chicago
2025,7,29,8247,Chicago
2025,7,3,11438,Chicago
2025,7,30,1685,Chicago
2025,7,31,431,Chicago
2025,7,34,2883,Chicago
2025,7,35,2871,Chicago
2025,7,36,9949,Chicago
2025,7,37,1444,Chicago
2025,7,39,1002,Chicago
2025,7,4,10332,Chicago
2025,7,43,674,Chicago
2025,7,44,1841,Chicago
2025,7,47,6806,Chicago
2025,7,48,499,Chicago
2025,7,49,11855,Chicago
2025,7,49B,3353,Chicago
2025,7,5,149,Chicago
2025,7,50,6146,Chicago
2025,7,51,797,Chicago
2025,7,52,5089,Chicago
2025,7,52A,2454,Chicago
2025,7,53,11698,Chicago
2025,7,53A,4203,Chicago
2025,7,54,7017,Chicago
2025,7,54A,544,Chicago
2025,7,54B,1838,Chicago
2025,7,55,5951,Chicago
2025,7,55A,138,Chicago
2025,7,55N,314,Chicago
2025,7,56,5092,Chicago
2025,7,57,1076,Chicago
2025,7,59,2134,Chicago
2025,7,6,5695,Chicago
2025,7,60,8001,Chicago
2025,7,62,6584,Chicago
2025,7,62H,632,Chicago
2025,7,63,9082,Chicago
2025,7,63W,895,Chicago
2025,7,65,6310,Chicago
2025,7,66,16133,Chicago
2025,7,67,4782,Chicago
2025,7,68,636,Chicago
2025,7,7,2952,Chicago
2025,7,70,5734,Chicago
2025,7,71,5998,Chicago
2025,7,72,10257,Chicago
2025,7,73,3712,Chicago
2025,7,74,8032,Chicago
2025,7,75,3747,Chicago
2025,7,76,7625,Chicago
2025,7,77,11867,Chicago
2025,7,78,5326,Chicago
2025,7,79,12927,Chicago
2025,7,8,13589,Chicago
2025,7,80,7013,Chicago
2025,7,81,7861,Chicago
2025,7,81W,1163,Chicago
2025,7,82,9356,Chicago
2025,7,84,1926,Chicago
2025,7,85,5823,Chicago
2025,7,85A,578,Chicago
2025,7,86,1268,Chicago
2025,7,87,5388,Chicago
2025,7,88,750,Chicago
2025,7,8A,1619,Chicago
2025,7,9,14685,Chicago
2025,7,90,2970,Chicago
2025,7,91,3278,Chicago
2025,7,92,4156,Chicago
2025,7,93,2536,Chicago
2025,7,94,7173,Chicago
2025,7,95,3970,Chicago
2025,7,96,627,Chicago
2025,7,97,1852,Chicago
2025,7,J14,6125,Chicago
2025,7,N5,154,Chicago
2025,7,X4,2121,Chicago
2025,7,X49,3403,Chicago
2025,7,X9,4676,Chicago
2025,8,1,1086,Chicago
2025,8,10,470,Chicago
2025,8,100,356,Chicago
2025,8,1001,1013,Chicago
2025,8,103,1139,Chicago
2025,8,106,526,Chicago
2025,8,108,689,Chicago
2025,8,11,866,Chicago
2025,8,111,1938,Chicago
2025,8,111A,303,Chicago
2025,8,112,867,Chicago
2025,8,115,1471,Chicago
2025,8,119,2432,Chicago
2025,8,12,6723,Chicago
2025,8,120,806,Chicago
2025,8,121,1064,Chicago
2025,8,124,1469,Chicago
2025,8,125,525,Chicago
2025,8,126,2778,Chicago
2025,8,128,248,Chicago
2025,8,130,643,Chicago
2025,8,134,1642,Chicago
2025,8,135,1597,Chicago
2025,8,136,1076,Chicago
2025,8,143,849,Chicago
2025,8,146,10387,Chicago
2025,8,147,8157,Chicago
2025,8,148,1382,Chicago
2025,8,15,4128,Chicago
2025,8,151,12116,Chicago
2025,8,152,6128,Chicago
2025,8,155,4063,Chicago
2025,8,156,4036,Chicago
2025,8,157,4890,Chicago
2025,8,165,125,Chicago
2025,8,169,103,Chicago
2025,8,171,255,Chicago
2025,8,172,443,Chicago
2025,8,18,2717,Chicago
2025,8,19,134,Chicago
2025,8,192,445,Chicago
2025,8,2,1938,Chicago
2025,8,20,10268,Chicago
2025,8,201,983,Chicago
2025,8,206,309,Chicago
2025,8,21,6527,Chicago
2025,8,22,12395,Chicago
2025,8,24,1837,Chicago
2025,8,26,2899,Chicago
2025,8,28,3169,Chicago
2025,8,29,8497,Chicago
2025,8,3,12107,Chicago
2025,8,30,1825,Chicago
2025,8,31,442,Chicago
2025,8,34,3116,Chicago
2025,8,35,2973,Chicago
2025,8,36,9638,Chicago
2025,8,37,1481,Chicago
2025,8,39,1057,Chicago
2025,8,4,11116,Chicago
2025,8,43,709,Chicago
2025,8,44,2000,Chicago
2025,8,47,7539,Chicago
2025,8,48,629,Chicago
2025,8,49,12746,Chicago
2025,8,49B,3342,Chicago
2025,8,5,49,Chicago
2025,8,50,6844,Chicago
2025,8,51,873,Chicago
2025,8,52,5546,Chicago
2025,8,52A,2597,Chicago
2025,8,53,13554,Chicago
2025,8,53A,3638,Chicago
2025,8,54,7393,Chicago
2025,8,54A,570,Chicago
2025,8,54B,1990,Chicago
2025,8,55,6410,Chicago
2025,8,55A,137,Chicago
2025,8,55N,335,Chicago
2025,8,56,5272,Chicago
2025,8,57,1133,Chicago
2025,8,59,2313,Chicago
2025,8,6,6079,Chicago
2025,8,60,8825,Chicago
2025,8,62,6910,Chicago
2025,8,62H,686,Chicago
2025,8,63,9919,Chicago
2025,8,63W,967,Chicago
2025,8,65,6474,Chicago
2025,8,66,16745,Chicago
2025,8,67,5199,Chicago
2025,8,68,732,Chicago
2025,8,7,3406,Chicago
2025,8,70,5947,Chicago
2025,8,71,6403,Chicago
2025,8,72,10696,Chicago
2025,8,73,3950,Chicago
2025,8,74,8634,Chicago
2025,8,75,4144,Chicago
2025,8,76,7927,Chicago
2025,8,77,12476,Chicago
2025,8,78,5498,Chicago
2025,8,79,13848,Chicago
2025,8,8,12995,Chicago
2025,8,80,7286,Chicago
2025,8,81,8014,Chicago
2025,8,81W,1189,Chicago
2025,8,82,9995,Chicago
2025,8,84,2016,Chicago
2025,8,85,6108,Chicago
2025,8,85A,590,Chicago
2025,8,86,1621,Chicago
2025,8,87,5854,Chicago
2025,8,88,778,Chicago
2025,8,8A,1724,Chicago
2025,8,9,15868,Chicago
2025,8,90,3091,Chicago
2025,8,91,3441,Chicago
2025,8,92,4359,Chicago
2025,8,93,2485,Chicago
2025,8,94,7817,Chicago
2025,8,95,4302,Chicago
2025,8,96,668,Chicago
2025,8,97,1924,Chicago
2025,8,J14,6623,Chicago
2025,8,N5,112,Chicago
2025,8,X4,2321,Chicago
2025,8,X49,4072,Chicago
2025,8,X9,5162,Chicago
2025,9,1,1249,Chicago
2025,9,10,528,Chicago
2025,9,100,408,Chicago
2025,9,1001,1314,Chicago
2025,9,103,1254,Chicago
2025,9,106,646,Chicago
2025,9,108,611,Chicago
2025,9,11,931,Chicago
2025,9,111,1823,Chicago
2025,9,111A,310,Chicago
2025,9,112,1025,Chicago
2025,9,115,1770,Chicago
2025,9,119,2344,Chicago
2025,9,12,7483,Chicago
2025,9,120,832,Chicago
2025,9,121,1109,Chicago
2025,9,124,998,Chicago
2025,9,125,533,Chicago
2025,9,126,3415,Chicago
2025,9,128,199,Chicago
2025,9,130,866,Chicago
2025,9,134,1856,Chicago
2025,9,135,1725,Chicago
2025,9,136,1213,Chicago
2025,9,143,955,Chicago
2025,9,146,9939,Chicago
2025,9,147,8433,Chicago
2025,9,148,1444,Chicago
2025,9,15,4395,Chicago
2025,9,151,11427,Chicago
2025,9,152,7016,Chicago
2025,9,155,4438,Chicago
2025,9,156,4048,Chicago
2025,9,157,6631,Chicago
2025,9,165,164,Chicago
2025,9,169,121,Chicago
2025,9,171,734,Chicago
2025,9,172,1274,Chicago
2025,9,18,2988,Chicago
2025,9,19,118,Chicago
2025,9,192,462,Chicago
2025,9,2,2091,Chicago
2025,9,20,10844,Chicago
2025,9,201,1080,Chicago
2025,9,206,473,Chicago
2025,9,21,6799,Chicago
2025,9,22,12588,Chicago
2025,9,24,2134,Chicago
2025,9,26,2951,Chicago
2025,9,28,3393,Chicago
2025,9,29,7833,Chicago
2025,9,3,12497,Chicago
2025,9,30,2030,Chicago
2025,9,31,610,Chicago
2025,9,34,3047,Chicago
2025,9,35,3087,Chicago
2025,9,36,9633,Chicago
2025,9,37,1518,Chicago
2025,9,39,1199,Chicago
2025,9,4,11805,Chicago
2025,9,43,716,Chicago
2025,9,44,2230,Chicago
2025,9,47,7748,Chicago
2025,9,48,863,Chicago
2025,9,49,13377,Chicago
2025,9,49B,3629,Chicago
2025,9,5,45,Chicago
2025,9,50,7838,Chicago
2025,9,51,939,Chicago
2025,9,52,5768,Chicago
2025,9,52A,2728,Chicago
2025,9,53,15447,Chicago
2025,9,53A,3302,Chicago
2025,9,54,7680,Chicago
2025,9,54A,602,Chicago
2025,9,54B,1903,Chicago
2025,9,55,7030,Chicago
2025,9,55A,167,Chicago
2025,9,55N,410,Chicago
2025,9,56,5576,Chicago
2025,9,57,1384,Chicago
2025,9,59,2409,Chicago
2025,9,6,6370,Chicago
2025,9,60,10269,Chicago
2025,9,62,7280,Chicago
2025,9,62H,696,Chicago
2025,9,63,10401,Chicago
2025,9,63W,1065,Chicago
2025,9,65,6234,Chicago
2025,9,66,16662,Chicago
2025,9,67,5452,Chicago
2025,9,68,864,Chicago
2025,9,7,5053,Chicago
2025,9,70,6329,Chicago
2025,9,71,6384,Chicago
2025,9,72,10526,Chicago
2025,9,73,4061,Chicago
2025,9,74,9172,Chicago
2025,9,75,4438,Chicago
2025,9,76,7899,Chicago
2025,9,77,13544,Chicago
2025,9,78,5662,Chicago
2025,9,79,14444,Chicago
2025,9,8,14873,Chicago
2025,9,80,7736,Chicago
2025,9,81,8224,Chicago
2025,9,81W,1309,Chicago
2025,9,82,11516,Chicago
2025,9,84,2514,Chicago
2025,9,85,6666,Chicago
2025,9,85A,651,Chicago
2025,9,86,2456,Chicago
2025,9,87,6266,Chicago
2025,9,88,858,Chicago
2025,9,8A,1843,Chicago
2025,9,9,16233,Chicago
2025,9,90,3212,Chicago
2025,9,91,3790,Chicago
2025,9,92,4834,Chicago
2025,9,93,2611,Chicago
2025,9,94,8482,Chicago
2025,9,95,5273,Chicago
2025,9,96,735,Chicago
2025,9,97,2022,Chicago
2025,9,J14,6825,Chicago
2025,9,N5,113,Chicago
2025,9,X4,2857,Chicago
2025,9,X49,4801,Chicago
2025,9,X9,6060,Chicago
2025,10,1,1181,Chicago
2025,10,10,96,Chicago
2025,10,100,393,Chicago
2025,10,1001,1112,Chicago
2025,10,103,1258,Chicago
2025,10,106,617,Chicago
2025,10,108,575,Chicago
2025,10,11,950,Chicago
2025,10,111,1781,Chicago
2025,10,111A,323,Chicago
2025,10,112,975,Chicago
2025,10,115,1704,Chicago
2025,10,119,2298,Chicago
2025,10,12,7662,Chicago
2025,10,120,855,Chicago
2025,10,121,1100,Chicago
2025,10,124,956,Chicago
2025,10,125,475,Chicago
2025,10,126,3277,Chicago
2025,10,128,1,Chicago
2025,10,130,172,Chicago
2025,10,134,1775,Chicago
2025,10,135,1793,Chicago
2025,10,136,1154,Chicago
2025,10,143,1009,Chicago
2025,10,146,9950,Chicago
2025,10,147,8536,Chicago
2025,10,148,1507,Chicago
2025,10,15,4367,Chicago
2025,10,151,11569,Chicago
2025,10,152,6890,Chicago
2025,10,155,4575,Chicago
2025,10,156,4136,Chicago
2025,10,157,6521,Chicago
2025,10,165,174,Chicago
2025,10,169,119,Chicago
2025,10,171,726,Chicago
